customer_id,年月,count_pred,count_0,count_1,count_2,count_3,count_4,count_5,start_date,now_date,period
IK988092,201901,2,6.0,1.0,3.0,5.0,5.0,7.0,2018-04-11,2019-01-01,8
OA004129,201901,8,8.0,8.0,6.0,9.0,8.0,8.0,2018-04-13,2019-01-01,8
OA023562,201901,7,8.0,6.0,10.0,8.0,9.0,8.0,2018-06-12,2019-01-01,6
OA030221,201901,4,2.0,6.0,7.0,6.0,7.0,5.0,2018-07-04,2019-01-01,5
OA057953,201901,4,5.0,8.0,9.0,8.0,7.0,8.0,2018-04-08,2019-01-01,8
OA058104,201901,7,7.0,7.0,8.0,7.0,10.0,6.0,2018-05-07,2019-01-01,7
OA068305,201901,3,3.0,3.0,2.0,4.0,4.0,6.0,2018-05-11,2019-01-01,7
OA086620,201901,9,6.0,9.0,8.0,8.0,11.0,7.0,2018-05-05,2019-01-01,7
OA100873,201901,5,7.0,8.0,8.0,11.0,10.0,7.0,2018-05-10,2019-01-01,7
OA126055,201901,3,2.0,2.0,6.0,5.0,4.0,9.0,2018-05-14,2019-01-01,7
OA131146,201901,5,9.0,8.0,12.0,8.0,11.0,6.0,2018-06-03,2019-01-01,6
OA207255,201901,4,7.0,7.0,7.0,5.0,8.0,8.0,2018-06-14,2019-01-01,6
OA211420,201901,3,1.0,4.0,2.0,5.0,7.0,4.0,2018-05-03,2019-01-01,7
OA239766,201901,3,5.0,4.0,5.0,3.0,7.0,8.0,2018-07-06,2019-01-01,5
OA245705,201901,7,9.0,7.0,7.0,9.0,8.0,6.0,2018-07-09,2019-01-01,5
OA247479,201901,5,3.0,5.0,3.0,3.0,1.0,5.0,2018-05-07,2019-01-01,7
OA327340,201901,8,6.0,10.0,10.0,5.0,6.0,8.0,2018-06-06,2019-01-01,6
OA328771,201901,10,7.0,8.0,7.0,8.0,9.0,6.0,2018-07-01,2019-01-01,6
OA332826,201901,6,6.0,6.0,7.0,9.0,6.0,8.0,2018-06-07,2019-01-01,6
OA389068,201901,9,7.0,7.0,6.0,9.0,12.0,9.0,2018-06-06,2019-01-01,6
OA396855,201901,1,4.0,2.0,4.0,2.0,5.0,4.0,2018-04-13,2019-01-01,8
OA397694,201901,2,2.0,4.0,2.0,6.0,3.0,6.0,2018-05-13,2019-01-01,7
OA402491,201901,2,1.0,3.0,4.0,3.0,6.0,6.0,2018-05-06,2019-01-01,7
OA405652,201901,2,2.0,2.0,4.0,4.0,4.0,6.0,2018-04-15,2019-01-01,8
OA417856,201901,4,2.0,3.0,4.0,7.0,6.0,7.0,2018-07-13,2019-01-01,5
OA419926,201901,5,2.0,4.0,2.0,5.0,5.0,3.0,2018-06-02,2019-01-01,6
OA441503,201901,2,1.0,4.0,3.0,2.0,6.0,7.0,2018-05-12,2019-01-01,7
OA451950,201901,1,3.0,5.0,2.0,3.0,1.0,4.0,2018-06-12,2019-01-01,6
OA472503,201901,3,2.0,6.0,5.0,3.0,1.0,9.0,2018-04-08,2019-01-01,8
OA484337,201901,4,3.0,5.0,4.0,7.0,3.0,4.0,2018-04-13,2019-01-01,8
OA500792,201901,4,3.0,5.0,5.0,5.0,7.0,8.0,2018-07-12,2019-01-01,5
OA549397,201901,6,7.0,9.0,6.0,10.0,10.0,9.0,2018-07-08,2019-01-01,5
OA567940,201901,4,4.0,4.0,4.0,4.0,4.0,6.0,2018-05-07,2019-01-01,7
OA578672,201901,7,9.0,6.0,10.0,9.0,9.0,9.0,2018-05-11,2019-01-01,7
OA613034,201901,7,7.0,9.0,8.0,7.0,5.0,10.0,2018-07-09,2019-01-01,5
OA614379,201901,1,3.0,5.0,3.0,4.0,4.0,6.0,2018-06-04,2019-01-01,6
OA653002,201901,4,4.0,4.0,3.0,5.0,6.0,10.0,2018-05-12,2019-01-01,7
OA660152,201901,9,6.0,4.0,7.0,9.0,10.0,9.0,2018-05-10,2019-01-01,7
OA669176,201901,3,1.0,3.0,4.0,5.0,7.0,6.0,2018-06-03,2019-01-01,6
OA672463,201901,5,8.0,6.0,7.0,8.0,7.0,6.0,2018-07-05,2019-01-01,5
OA680638,201901,2,5.0,2.0,1.0,6.0,6.0,4.0,2018-04-11,2019-01-01,8
OA694533,201901,9,10.0,7.0,9.0,7.0,6.0,8.0,2018-04-08,2019-01-01,8
OA695959,201901,2,1.0,1.0,3.0,7.0,6.0,5.0,2018-05-04,2019-01-01,7
OA710903,201901,1,3.0,4.0,2.0,5.0,7.0,7.0,2018-04-15,2019-01-01,8
OA761455,201901,2,3.0,4.0,4.0,2.0,3.0,4.0,2018-04-09,2019-01-01,8
OA794712,201901,7,7.0,6.0,8.0,7.0,10.0,7.0,2018-05-03,2019-01-01,7
OA802798,201901,6,9.0,5.0,6.0,9.0,9.0,6.0,2018-05-03,2019-01-01,7
OA823729,201901,1,3.0,1.0,4.0,5.0,8.0,10.0,2018-07-02,2019-01-01,5
OA850618,201901,3,3.0,2.0,3.0,2.0,4.0,4.0,2018-05-10,2019-01-01,7
OA869840,201901,6,8.0,7.0,9.0,8.0,10.0,6.0,2018-06-08,2019-01-01,6
OA947794,201901,3,3.0,2.0,4.0,7.0,5.0,8.0,2018-07-08,2019-01-01,5
PL003692,201901,8,9.0,11.0,5.0,7.0,4.0,8.0,2018-05-12,2019-01-01,7
PL012044,201901,7,10.0,4.0,6.0,9.0,8.0,9.0,2018-04-14,2019-01-01,8
PL013000,201901,9,9.0,6.0,7.0,7.0,7.0,9.0,2018-05-15,2019-01-01,7
PL031436,201901,2,4.0,1.0,4.0,5.0,8.0,6.0,2018-06-09,2019-01-01,6
PL074136,201901,2,2.0,4.0,1.0,3.0,5.0,3.0,2018-05-04,2019-01-01,7
PL103598,201901,1,2.0,1.0,2.0,3.0,7.0,6.0,2018-06-03,2019-01-01,6
PL145577,201901,1,4.0,3.0,2.0,6.0,4.0,7.0,2018-06-11,2019-01-01,6
PL148706,201901,4,7.0,6.0,8.0,8.0,5.0,6.0,2018-05-10,2019-01-01,7
PL227814,201901,3,8.0,7.0,7.0,9.0,6.0,9.0,2018-04-05,2019-01-01,8
PL248851,201901,1,3.0,4.0,5.0,5.0,7.0,9.0,2018-04-03,2019-01-01,8
PL279584,201901,4,9.0,6.0,9.0,5.0,9.0,10.0,2018-07-01,2019-01-01,6
PL300201,201901,2,3.0,3.0,4.0,4.0,4.0,6.0,2018-05-02,2019-01-01,7
PL302535,201901,6,8.0,6.0,9.0,8.0,6.0,7.0,2018-04-06,2019-01-01,8
PL311399,201901,2,3.0,2.0,8.0,6.0,7.0,6.0,2018-06-02,2019-01-01,6
PL333517,201901,8,7.0,7.0,6.0,7.0,6.0,6.0,2018-05-03,2019-01-01,7
PL337214,201901,7,3.0,2.0,2.0,6.0,5.0,7.0,2018-07-15,2019-01-01,5
PL397032,201901,1,3.0,2.0,4.0,1.0,5.0,3.0,2018-05-09,2019-01-01,7
PL417753,201901,6,5.0,10.0,4.0,9.0,7.0,12.0,2018-07-05,2019-01-01,5
PL432893,201901,8,6.0,8.0,6.0,7.0,8.0,7.0,2018-05-07,2019-01-01,7
PL512409,201901,3,4.0,6.0,3.0,3.0,3.0,5.0,2018-05-11,2019-01-01,7
PL560620,201901,8,4.0,9.0,9.0,6.0,9.0,5.0,2018-05-11,2019-01-01,7
PL563502,201901,8,6.0,8.0,8.0,8.0,8.0,7.0,2018-07-01,2019-01-01,6
PL586396,201901,8,9.0,8.0,9.0,10.0,8.0,7.0,2018-07-12,2019-01-01,5
PL666694,201901,2,5.0,5.0,4.0,6.0,8.0,9.0,2018-07-09,2019-01-01,5
PL678909,201901,6,8.0,7.0,6.0,9.0,10.0,6.0,2018-07-09,2019-01-01,5
PL683089,201901,1,1.0,5.0,3.0,2.0,4.0,5.0,2018-04-08,2019-01-01,8
PL737511,201901,7,3.0,4.0,4.0,5.0,8.0,9.0,2018-07-05,2019-01-01,5
PL754630,201901,8,9.0,9.0,9.0,10.0,8.0,7.0,2018-06-14,2019-01-01,6
PL806914,201901,2,3.0,4.0,3.0,5.0,6.0,6.0,2018-06-14,2019-01-01,6
PL823122,201901,8,8.0,7.0,9.0,10.0,7.0,9.0,2018-06-03,2019-01-01,6
PL834061,201901,5,6.0,6.0,6.0,7.0,6.0,6.0,2018-06-10,2019-01-01,6
PL907705,201901,1,5.0,1.0,6.0,2.0,2.0,5.0,2018-05-06,2019-01-01,7
PL928334,201901,2,4.0,3.0,2.0,2.0,3.0,4.0,2018-05-07,2019-01-01,7
PL944541,201901,7,8.0,6.0,9.0,7.0,6.0,11.0,2018-07-15,2019-01-01,5
PL959979,201901,9,9.0,6.0,8.0,11.0,9.0,9.0,2018-05-08,2019-01-01,7
PL964230,201901,8,8.0,6.0,8.0,11.0,6.0,7.0,2018-07-06,2019-01-01,5
PL969360,201901,6,6.0,8.0,8.0,6.0,6.0,9.0,2018-04-11,2019-01-01,8
TS011777,201901,3,3.0,3.0,5.0,6.0,6.0,9.0,2018-07-15,2019-01-01,5
TS023870,201901,1,1.0,2.0,4.0,4.0,6.0,7.0,2018-05-02,2019-01-01,7
TS034873,201901,5,6.0,6.0,7.0,8.0,9.0,8.0,2018-05-01,2019-01-01,8
TS056568,201901,9,7.0,6.0,8.0,7.0,8.0,11.0,2018-06-12,2019-01-01,6
TS070436,201901,7,8.0,5.0,8.0,10.0,10.0,7.0,2018-06-13,2019-01-01,6
TS094366,201901,1,2.0,3.0,2.0,5.0,5.0,7.0,2018-06-05,2019-01-01,6
TS094459,201901,2,1.0,4.0,5.0,3.0,3.0,8.0,2018-06-08,2019-01-01,6
TS124176,201901,6,8.0,8.0,9.0,8.0,7.0,7.0,2018-06-04,2019-01-01,6
TS166191,201901,2,3.0,5.0,3.0,3.0,9.0,5.0,2018-06-08,2019-01-01,6
TS173314,201901,9,7.0,9.0,7.0,10.0,8.0,5.0,2018-06-10,2019-01-01,6
TS174464,201901,5,9.0,6.0,7.0,8.0,9.0,6.0,2018-04-11,2019-01-01,8
TS205006,201901,3,2.0,3.0,4.0,1.0,7.0,6.0,2018-06-15,2019-01-01,6
TS208637,201901,9,9.0,5.0,8.0,9.0,8.0,8.0,2018-07-01,2019-01-01,6
TS219429,201901,9,8.0,8.0,8.0,7.0,8.0,9.0,2018-06-01,2019-01-01,7
TS310889,201901,8,5.0,7.0,7.0,8.0,8.0,8.0,2018-05-03,2019-01-01,7
TS342811,201901,8,7.0,7.0,9.0,10.0,5.0,7.0,2018-06-02,2019-01-01,6
TS357747,201901,7,8.0,10.0,9.0,7.0,8.0,8.0,2018-05-13,2019-01-01,7
TS369884,201901,7,8.0,10.0,10.0,9.0,6.0,9.0,2018-07-05,2019-01-01,5
TS419694,201901,11,7.0,8.0,8.0,8.0,7.0,8.0,2018-07-15,2019-01-01,5
TS447283,201901,6,9.0,10.0,6.0,8.0,7.0,8.0,2018-06-07,2019-01-01,6
TS457036,201901,8,8.0,4.0,10.0,6.0,6.0,11.0,2018-07-14,2019-01-01,5
TS466629,201901,7,7.0,10.0,9.0,11.0,5.0,7.0,2018-06-12,2019-01-01,6
TS551344,201901,2,1.0,2.0,3.0,3.0,5.0,5.0,2018-05-14,2019-01-01,7
TS569032,201901,8,11.0,7.0,9.0,8.0,9.0,8.0,2018-07-07,2019-01-01,5
TS602789,201901,10,7.0,6.0,10.0,6.0,5.0,10.0,2018-07-14,2019-01-01,5
TS617231,201901,3,2.0,3.0,5.0,5.0,5.0,5.0,2018-05-09,2019-01-01,7
TS660166,201901,1,3.0,4.0,3.0,7.0,6.0,6.0,2018-05-10,2019-01-01,7
TS667330,201901,3,8.0,9.0,7.0,8.0,7.0,9.0,2018-07-11,2019-01-01,5
TS736914,201901,7,10.0,7.0,7.0,8.0,8.0,7.0,2018-05-12,2019-01-01,7
TS752925,201901,11,9.0,8.0,10.0,8.0,8.0,7.0,2018-06-06,2019-01-01,6
TS761925,201901,2,2.0,3.0,3.0,3.0,4.0,4.0,2018-05-04,2019-01-01,7
TS763203,201901,6,9.0,7.0,7.0,9.0,9.0,6.0,2018-04-13,2019-01-01,8
TS795349,201901,7,6.0,10.0,8.0,8.0,6.0,1.0,2018-07-05,2019-01-01,5
TS855951,201901,5,6.0,8.0,7.0,6.0,7.0,8.0,2018-07-09,2019-01-01,5
TS910887,201901,8,6.0,7.0,6.0,7.0,7.0,10.0,2018-06-07,2019-01-01,6
TS917520,201901,7,10.0,6.0,5.0,7.0,8.0,10.0,2018-05-13,2019-01-01,7
TS917884,201901,10,10.0,12.0,8.0,8.0,7.0,9.0,2018-07-10,2019-01-01,5
TS921837,201901,3,4.0,2.0,6.0,5.0,3.0,4.0,2018-06-04,2019-01-01,6
TS949361,201901,5,5.0,8.0,7.0,11.0,6.0,10.0,2018-06-13,2019-01-01,6
TS951395,201901,3,5.0,1.0,2.0,7.0,5.0,8.0,2018-07-07,2019-01-01,5
TS964483,201901,5,6.0,9.0,8.0,8.0,8.0,11.0,2018-06-01,2019-01-01,7
TS977703,201901,6,7.0,5.0,8.0,8.0,8.0,8.0,2018-04-15,2019-01-01,8
TS978415,201901,7,6.0,10.0,8.0,6.0,10.0,14.0,2018-07-06,2019-01-01,5
AS008805,201902,6,1.0,5.0,3.0,2.0,2.0,5.0,2018-06-07,2019-02-01,7
AS015233,201902,4,9.0,9.0,7.0,7.0,9.0,11.0,2018-05-13,2019-02-01,8
AS025956,201902,3,1.0,1.0,4.0,4.0,5.0,7.0,2018-05-09,2019-02-01,8
AS100947,201902,5,9.0,8.0,8.0,9.0,6.0,8.0,2018-05-12,2019-02-01,8
AS115629,201902,4,4.0,1.0,3.0,4.0,4.0,3.0,2018-07-04,2019-02-01,6
AS197200,201902,7,8.0,9.0,9.0,12.0,6.0,8.0,2018-04-15,2019-02-01,9
AS210576,201902,4,4.0,5.0,4.0,2.0,2.0,5.0,2018-07-01,2019-02-01,7
AS211303,201902,7,7.0,6.0,10.0,8.0,9.0,11.0,2018-08-12,2019-02-01,5
AS212132,201902,2,1.0,2.0,2.0,3.0,4.0,5.0,2018-06-07,2019-02-01,7
AS217722,201902,6,6.0,7.0,7.0,7.0,11.0,8.0,2018-06-10,2019-02-01,7
AS345469,201902,3,2.0,1.0,5.0,1.0,3.0,5.0,2018-04-12,2019-02-01,9
AS441031,201902,2,1.0,3.0,6.0,4.0,4.0,8.0,2018-08-15,2019-02-01,5
AS460629,201902,6,9.0,7.0,8.0,9.0,7.0,8.0,2018-07-14,2019-02-01,6
AS471761,201902,4,6.0,7.0,8.0,8.0,7.0,8.0,2018-06-13,2019-02-01,7
AS517285,201902,7,8.0,9.0,9.0,10.0,6.0,10.0,2018-07-03,2019-02-01,6
AS546422,201902,3,3.0,4.0,3.0,1.0,5.0,7.0,2018-04-10,2019-02-01,9
AS609865,201902,8,7.0,6.0,6.0,9.0,8.0,8.0,2018-06-12,2019-02-01,7
AS610675,201902,6,8.0,6.0,9.0,7.0,8.0,11.0,2018-08-11,2019-02-01,5
AS611649,201902,9,9.0,7.0,8.0,9.0,7.0,8.0,2018-07-12,2019-02-01,6
AS628722,201902,1,3.0,5.0,2.0,3.0,5.0,4.0,2018-04-15,2019-02-01,9
AS654830,201902,6,6.0,5.0,7.0,6.0,8.0,9.0,2018-06-12,2019-02-01,7
AS677499,201902,2,3.0,3.0,4.0,6.0,8.0,10.0,2018-08-05,2019-02-01,5
AS722697,201902,3,2.0,3.0,2.0,5.0,6.0,7.0,2018-07-08,2019-02-01,6
AS748245,201902,3,3.0,3.0,3.0,2.0,5.0,6.0,2018-06-03,2019-02-01,7
AS760415,201902,7,7.0,8.0,9.0,12.0,10.0,7.0,2018-07-12,2019-02-01,6
AS814353,201902,7,9.0,7.0,7.0,9.0,9.0,11.0,2018-05-05,2019-02-01,8
AS822877,201902,6,7.0,7.0,7.0,6.0,7.0,10.0,2018-06-02,2019-02-01,7
AS847598,201902,9,9.0,6.0,7.0,8.0,6.0,11.0,2018-08-10,2019-02-01,5
AS854424,201902,3,5.0,1.0,2.0,5.0,4.0,5.0,2018-06-09,2019-02-01,7
AS854458,201902,3,4.0,2.0,2.0,3.0,4.0,10.0,2018-07-03,2019-02-01,6
AS859775,201902,7,7.0,7.0,8.0,8.0,12.0,9.0,2018-06-10,2019-02-01,7
AS886872,201902,6,7.0,8.0,5.0,11.0,8.0,7.0,2018-04-12,2019-02-01,9
AS904548,201902,7,8.0,9.0,8.0,6.0,5.0,8.0,2018-08-07,2019-02-01,5
AS914120,201902,3,3.0,2.0,7.0,7.0,3.0,9.0,2018-07-06,2019-02-01,6
AS935662,201902,3,2.0,5.0,4.0,3.0,9.0,9.0,2018-08-09,2019-02-01,5
AS972005,201902,2,4.0,5.0,3.0,3.0,4.0,4.0,2018-07-07,2019-02-01,6
AS987950,201902,8,7.0,7.0,8.0,7.0,7.0,8.0,2018-08-02,2019-02-01,5
AS993100,201902,7,8.0,12.0,7.0,10.0,9.0,7.0,2018-08-04,2019-02-01,5
GD001932,201902,6,2.0,3.0,2.0,7.0,6.0,7.0,2018-05-04,2019-02-01,8
GD082530,201902,7,8.0,7.0,7.0,8.0,7.0,10.0,2018-05-13,2019-02-01,8
GD098851,201902,3,2.0,4.0,2.0,7.0,5.0,6.0,2018-04-12,2019-02-01,9
GD152773,201902,6,8.0,8.0,9.0,9.0,8.0,7.0,2018-08-07,2019-02-01,5
GD172229,201902,3,2.0,2.0,5.0,3.0,6.0,7.0,2018-08-11,2019-02-01,5
GD192337,201902,7,8.0,9.0,8.0,8.0,7.0,8.0,2018-07-15,2019-02-01,6
GD192754,201902,1,4.0,2.0,5.0,3.0,3.0,6.0,2018-06-06,2019-02-01,7
GD203795,201902,1,3.0,3.0,2.0,2.0,6.0,7.0,2018-05-09,2019-02-01,8
GD210507,201902,1,3.0,4.0,5.0,3.0,5.0,6.0,2018-04-11,2019-02-01,9
GD259467,201902,4,5.0,4.0,5.0,6.0,9.0,8.0,2018-08-11,2019-02-01,5
GD260951,201902,5,10.0,6.0,5.0,10.0,9.0,9.0,2018-08-07,2019-02-01,5
GD289362,201902,6,8.0,9.0,7.0,7.0,10.0,7.0,2018-05-04,2019-02-01,8
GD292406,201902,3,2.0,7.0,4.0,6.0,7.0,9.0,2018-07-06,2019-02-01,6
GD309433,201902,2,3.0,3.0,3.0,2.0,2.0,5.0,2018-05-13,2019-02-01,8
GD314208,201902,3,3.0,3.0,4.0,2.0,6.0,5.0,2018-06-12,2019-02-01,7
GD324324,201902,4,2.0,2.0,1.0,3.0,6.0,5.0,2018-06-15,2019-02-01,7
GD325851,201902,3,7.0,9.0,8.0,8.0,8.0,6.0,2018-04-13,2019-02-01,9
GD362869,201902,2,2.0,6.0,4.0,1.0,5.0,6.0,2018-07-10,2019-02-01,6
GD372798,201902,1,3.0,3.0,3.0,3.0,7.0,3.0,2018-06-05,2019-02-01,7
GD375940,201902,8,8.0,6.0,8.0,9.0,9.0,8.0,2018-07-04,2019-02-01,6
GD385195,201902,8,6.0,7.0,9.0,10.0,7.0,8.0,2018-07-15,2019-02-01,6
GD398654,201902,2,2.0,3.0,2.0,3.0,5.0,7.0,2018-07-01,2019-02-01,7
GD415795,201902,6,8.0,9.0,9.0,8.0,8.0,6.0,2018-08-07,2019-02-01,5
GD459084,201902,8,5.0,7.0,7.0,8.0,9.0,7.0,2018-06-08,2019-02-01,7
GD563242,201902,7,6.0,8.0,4.0,4.0,7.0,11.0,2018-04-05,2019-02-01,9
GD594854,201902,6,7.0,9.0,11.0,7.0,9.0,6.0,2018-05-15,2019-02-01,8
GD607294,201902,7,6.0,5.0,9.0,8.0,11.0,6.0,2018-07-15,2019-02-01,6
GD608468,201902,7,5.0,7.0,9.0,9.0,10.0,9.0,2018-08-04,2019-02-01,5
GD629291,201902,6,7.0,8.0,10.0,8.0,9.0,8.0,2018-07-04,2019-02-01,6
GD659982,201902,7,9.0,10.0,7.0,9.0,5.0,7.0,2018-06-10,2019-02-01,7
GD716223,201902,8,6.0,3.0,4.0,8.0,9.0,7.0,2018-04-15,2019-02-01,9
GD725119,201902,1,1.0,5.0,5.0,4.0,6.0,7.0,2018-08-10,2019-02-01,5
GD730210,201902,2,4.0,1.0,4.0,2.0,2.0,7.0,2018-06-02,2019-02-01,7
GD766769,201902,2,1.0,1.0,2.0,3.0,5.0,7.0,2018-05-09,2019-02-01,8
GD790125,201902,4,5.0,3.0,3.0,3.0,5.0,3.0,2018-07-08,2019-02-01,6
GD797764,201902,1,4.0,4.0,3.0,1.0,7.0,6.0,2018-05-02,2019-02-01,8
GD807513,201902,9,8.0,9.0,9.0,9.0,10.0,6.0,2018-06-03,2019-02-01,7
GD819763,201902,8,7.0,4.0,8.0,8.0,9.0,8.0,2018-07-12,2019-02-01,6
GD821903,201902,9,9.0,10.0,7.0,8.0,9.0,9.0,2018-05-11,2019-02-01,8
GD862688,201902,5,11.0,5.0,8.0,7.0,9.0,9.0,2018-05-08,2019-02-01,8
GD864253,201902,8,9.0,6.0,7.0,13.0,7.0,10.0,2018-08-06,2019-02-01,5
GD869667,201902,6,7.0,6.0,8.0,10.0,11.0,9.0,2018-06-11,2019-02-01,7
GD892565,201902,6,7.0,8.0,5.0,8.0,8.0,9.0,2018-05-02,2019-02-01,8
GD893916,201902,6,5.0,7.0,8.0,10.0,8.0,9.0,2018-06-08,2019-02-01,7
GD903750,201902,1,4.0,2.0,1.0,3.0,5.0,8.0,2018-06-07,2019-02-01,7
GD913324,201902,8,8.0,7.0,5.0,8.0,6.0,7.0,2018-05-05,2019-02-01,8
GD931906,201902,1,2.0,1.0,4.0,1.0,5.0,6.0,2018-05-04,2019-02-01,8
GD955939,201902,7,8.0,7.0,9.0,9.0,7.0,4.0,2018-07-08,2019-02-01,6
GD991319,201902,4,1.0,2.0,3.0,2.0,4.0,4.0,2018-06-08,2019-02-01,7
HD032015,201902,4,1.0,4.0,2.0,4.0,4.0,5.0,2018-04-14,2019-02-01,9
HD104614,201902,1,4.0,3.0,2.0,3.0,4.0,5.0,2018-04-15,2019-02-01,9
HD146199,201902,6,6.0,11.0,10.0,9.0,7.0,7.0,2018-04-09,2019-02-01,9
HD163236,201902,7,10.0,9.0,7.0,9.0,7.0,9.0,2018-08-14,2019-02-01,5
HD164041,201902,2,1.0,5.0,1.0,3.0,6.0,8.0,2018-07-07,2019-02-01,6
HD171591,201902,3,3.0,2.0,4.0,5.0,7.0,6.0,2018-07-15,2019-02-01,6
HD187665,201902,8,8.0,8.0,8.0,8.0,6.0,7.0,2018-05-15,2019-02-01,8
HD192887,201902,2,5.0,6.0,4.0,4.0,8.0,6.0,2018-06-01,2019-02-01,8
HD219882,201902,8,6.0,7.0,6.0,7.0,9.0,7.0,2018-07-08,2019-02-01,6
HD256988,201902,7,9.0,7.0,6.0,7.0,9.0,9.0,2018-07-09,2019-02-01,6
HD286424,201902,7,7.0,6.0,9.0,6.0,9.0,10.0,2018-08-11,2019-02-01,5
HD300844,201902,8,8.0,7.0,9.0,9.0,10.0,7.0,2018-07-12,2019-02-01,6
HD384128,201902,6,8.0,6.0,6.0,9.0,9.0,7.0,2018-05-02,2019-02-01,8
HD402002,201902,7,7.0,7.0,10.0,6.0,7.0,10.0,2018-04-13,2019-02-01,9
HD412432,201902,6,7.0,9.0,10.0,9.0,8.0,8.0,2018-08-11,2019-02-01,5
HD426886,201902,8,5.0,8.0,9.0,7.0,9.0,11.0,2018-04-05,2019-02-01,9
HD471878,201902,8,8.0,3.0,5.0,10.0,11.0,5.0,2018-07-07,2019-02-01,6
HD487220,201902,5,9.0,10.0,9.0,7.0,10.0,9.0,2018-05-11,2019-02-01,8
HD523855,201902,2,1.0,4.0,4.0,4.0,6.0,5.0,2018-04-04,2019-02-01,9
HD555581,201902,8,8.0,9.0,9.0,8.0,8.0,9.0,2018-06-03,2019-02-01,7
HD565805,201902,1,2.0,3.0,2.0,3.0,2.0,4.0,2018-06-01,2019-02-01,8
HD571515,201902,2,4.0,3.0,2.0,2.0,5.0,5.0,2018-04-15,2019-02-01,9
HD580454,201902,3,7.0,8.0,6.0,7.0,5.0,11.0,2018-04-05,2019-02-01,9
HD691730,201902,2,5.0,4.0,5.0,4.0,6.0,8.0,2018-08-08,2019-02-01,5
HD693175,201902,9,8.0,7.0,9.0,9.0,7.0,8.0,2018-07-10,2019-02-01,6
HD707253,201902,5,7.0,5.0,6.0,5.0,9.0,6.0,2018-05-06,2019-02-01,8
HD724425,201902,8,9.0,6.0,8.0,7.0,5.0,8.0,2018-06-04,2019-02-01,7
HD734247,201902,6,5.0,8.0,8.0,6.0,7.0,6.0,2018-07-09,2019-02-01,6
HD736119,201902,7,7.0,7.0,7.0,4.0,5.0,7.0,2018-05-10,2019-02-01,8
HD738121,201902,6,5.0,11.0,7.0,8.0,8.0,9.0,2018-06-09,2019-02-01,7
HD747321,201902,4,3.0,4.0,4.0,7.0,4.0,6.0,2018-05-09,2019-02-01,8
HD798338,201902,9,7.0,8.0,7.0,6.0,7.0,7.0,2018-08-01,2019-02-01,6
HD805503,201902,7,5.0,7.0,7.0,7.0,7.0,5.0,2018-05-01,2019-02-01,9
HD814444,201902,6,8.0,6.0,7.0,9.0,6.0,6.0,2018-04-04,2019-02-01,9
HD841739,201902,3,2.0,2.0,3.0,3.0,7.0,5.0,2018-06-06,2019-02-01,7
HD872088,201902,6,7.0,9.0,9.0,9.0,8.0,11.0,2018-08-04,2019-02-01,5
HD872512,201902,7,5.0,8.0,7.0,7.0,7.0,7.0,2018-07-03,2019-02-01,6
HD875310,201902,7,8.0,7.0,7.0,5.0,10.0,10.0,2018-08-06,2019-02-01,5
HD966829,201902,7,6.0,6.0,6.0,5.0,7.0,10.0,2018-08-01,2019-02-01,6
HD981245,201902,8,8.0,8.0,10.0,6.0,7.0,8.0,2018-07-08,2019-02-01,6
HD994980,201902,7,6.0,8.0,7.0,10.0,12.0,10.0,2018-08-06,2019-02-01,5
HI013029,201902,4,6.0,9.0,9.0,6.0,8.0,7.0,2018-05-10,2019-02-01,8
HI022788,201902,6,8.0,8.0,9.0,5.0,10.0,9.0,2018-08-02,2019-02-01,5
HI048809,201902,3,2.0,3.0,4.0,5.0,5.0,11.0,2018-08-05,2019-02-01,5
HI057067,201902,8,9.0,7.0,8.0,7.0,8.0,10.0,2018-08-01,2019-02-01,6
HI058807,201902,7,9.0,8.0,8.0,6.0,5.0,9.0,2018-05-02,2019-02-01,8
HI067846,201902,7,7.0,8.0,10.0,6.0,11.0,7.0,2018-07-08,2019-02-01,6
HI077107,201902,5,8.0,5.0,7.0,10.0,7.0,12.0,2018-08-02,2019-02-01,5
HI099779,201902,7,5.0,4.0,6.0,9.0,7.0,7.0,2018-06-04,2019-02-01,7
HI103175,201902,6,5.0,6.0,7.0,8.0,8.0,7.0,2018-05-15,2019-02-01,8
HI118782,201902,8,5.0,4.0,10.0,7.0,10.0,9.0,2018-07-05,2019-02-01,6
HI140097,201902,5,3.0,1.0,1.0,5.0,4.0,5.0,2018-04-07,2019-02-01,9
HI154843,201902,8,10.0,6.0,8.0,8.0,6.0,9.0,2018-06-05,2019-02-01,7
HI205010,201902,2,3.0,4.0,2.0,6.0,5.0,6.0,2018-08-09,2019-02-01,5
HI205526,201902,5,5.0,7.0,8.0,6.0,9.0,10.0,2018-06-12,2019-02-01,7
HI207778,201902,8,7.0,9.0,8.0,8.0,8.0,7.0,2018-07-05,2019-02-01,6
HI218595,201902,5,10.0,10.0,8.0,8.0,11.0,10.0,2018-06-10,2019-02-01,7
HI271061,201902,3,3.0,1.0,3.0,3.0,3.0,3.0,2018-06-03,2019-02-01,7
HI298989,201902,8,9.0,7.0,6.0,10.0,10.0,8.0,2018-07-12,2019-02-01,6
HI312309,201902,8,5.0,10.0,7.0,10.0,9.0,10.0,2018-06-15,2019-02-01,7
HI331377,201902,4,8.0,7.0,9.0,9.0,7.0,8.0,2018-04-11,2019-02-01,9
