customer_id,routine_flg,name,class,gender,start_date,end_date,campaign_id,is_deleted,campaign_name,class_name,price,customer_start,customer_end,mean,median,max,min,tmp_customer_end,membership_period
PL730756,1,XXXX,C03,M,2016-09-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-09-01,,5.333333333333333,5.0,9,3,2019-04-30,31
PL731207,1,XXXX,C02,F,2016-09-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-09-01,,5.0,4.0,9,3,2019-04-30,31
PL731429,1,XXXXX,C03,M,2017-12-01 00:00:00,,CA3,0,入会費無料,ナイト,6000,2017-12-01,,6.5,6.5,9,3,2019-04-30,16
PL732008,1,XXXXX,C01,M,2018-01-01 00:00:00,,CA1,0,通常,オールタイム,10500,2018-01-01,,7.333333333333333,7.0,11,5,2019-04-30,15
PL734553,1,XXXXXX,C02,F,2018-05-13 00:00:00,2018-11-30 00:00:00,CA2,1,入会費半額,デイタイム,7500,2018-05-13,2018-11-30,5.857142857142857,5.0,10,1,2018-11-30,6
PL737511,1,XXXX,C03,M,2018-07-05 00:00:00,2019-01-31 00:00:00,CA1,1,通常,ナイト,6000,2018-07-05,2019-01-31,5.714285714285714,5.0,9,3,2019-01-31,6
PL739117,1,XX,C03,M,2015-09-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-09-01,,4.666666666666667,5.0,7,3,2019-04-30,43
PL739722,0,XXXXXX,C03,M,2019-01-07 00:00:00,2019-03-31 00:00:00,CA1,1,通常,ナイト,6000,2019-01-07,2019-03-31,5.0,6.0,7,2,2019-03-31,2
PL740932,1,XXXXX,C01,F,2019-01-13 00:00:00,,CA1,0,通常,オールタイム,10500,2019-01-13,,6.666666666666667,7.0,7,6,2019-04-30,3
PL741960,1,XXXXX,C01,M,2016-07-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2016-07-01,,5.5,5.0,9,3,2019-04-30,33
PL744590,0,XXXXX,C03,M,2018-08-14 00:00:00,2018-12-31 00:00:00,CA1,1,通常,ナイト,6000,2018-08-14,2018-12-31,4.2,3.0,9,2,2018-12-31,4
PL744883,0,XXXX,C01,F,2018-07-02 00:00:00,2018-11-30 00:00:00,CA1,1,通常,オールタイム,10500,2018-07-02,2018-11-30,4.8,4.0,9,2,2018-11-30,4
PL745124,0,XX,C03,M,2018-04-13 00:00:00,2018-12-31 00:00:00,CA3,1,入会費無料,ナイト,6000,2018-04-13,2018-12-31,3.4444444444444446,3.0,7,1,2018-12-31,8
PL746077,1,XXXXX,C01,M,2016-10-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-10-01,,4.916666666666667,5.0,7,2,2019-04-30,30
PL746115,1,XX,C01,F,2018-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2018-02-01,,7.25,7.5,10,5,2019-04-30,14
PL746909,1,XXXXXX,C03,M,2016-11-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-11-01,,4.583333333333333,4.5,8,2,2019-04-30,29
PL749842,1,XXXX,C02,F,2017-09-01 00:00:00,2018-09-30 00:00:00,CA1,1,通常,デイタイム,7500,2017-09-01,2018-09-30,3.5,3.5,5,2,2018-09-30,12
PL750322,1,XXXX,C03,F,2016-09-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-09-01,,5.0,4.5,8,3,2019-04-30,31
PL753720,1,XXXX,C01,F,2015-09-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-09-01,,4.333333333333333,4.0,7,2,2019-04-30,43
PL754630,1,XXXXX,C02,F,2018-06-14 00:00:00,,CA2,0,入会費半額,デイタイム,7500,2018-06-14,,8.6,9.0,11,6,2019-04-30,10
PL758046,1,XXXXX,C01,M,2015-12-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-12-01,,5.333333333333333,5.5,8,2,2019-04-30,40
PL758737,1,XX,C01,M,2017-07-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2017-07-01,,6.0,6.5,8,2,2019-04-30,21
PL759158,1,XX,C02,F,2016-12-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-12-01,,5.083333333333333,5.0,8,2,2019-04-30,28
PL759951,1,XXXX,C02,M,2018-05-09 00:00:00,2018-09-30 00:00:00,CA2,1,入会費半額,デイタイム,7500,2018-05-09,2018-09-30,4.6,4.0,8,3,2018-09-30,4
PL764577,1,XXXX,C01,F,2018-12-01 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-12-01,,9.0,9.0,11,7,2019-04-30,4
PL764756,1,XXXXX,C03,M,2017-05-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-05-01,,5.916666666666667,6.0,10,3,2019-04-30,23
PL765022,1,XXX,C01,M,2015-05-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-05-01,,4.583333333333333,4.5,7,3,2019-04-30,47
PL766227,1,XXXXXX,C03,M,2017-05-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-05-01,,6.083333333333333,6.0,9,3,2019-04-30,23
PL769414,1,XXXXX,C03,M,2018-12-05 00:00:00,2019-02-28 00:00:00,CA3,1,入会費無料,ナイト,6000,2018-12-05,2019-02-28,5.666666666666667,4.0,9,4,2019-02-28,2
PL779205,1,XXX,C03,M,2016-09-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-09-01,,5.25,5.0,8,2,2019-04-30,31
PL779242,1,XXXX,C01,F,2015-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-06-01,,4.5,4.0,6,3,2019-04-30,46
PL783702,1,XXXXX,C03,F,2016-12-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-12-01,,4.166666666666667,4.5,6,2,2019-04-30,28
PL784647,0,XXXXXX,C02,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1,入会費無料,デイタイム,7500,2017-12-01,2018-04-30,1.0,1.0,1,1,2018-04-30,4
PL784859,1,XXXXXX,C03,M,2016-12-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-12-01,,4.166666666666667,3.5,8,2,2019-04-30,28
PL786455,1,XXXXX,C02,F,2015-12-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-12-01,,4.833333333333333,4.5,7,3,2019-04-30,40
PL787344,1,XXXX,C02,F,2015-07-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-07-01,,3.3333333333333335,3.0,6,1,2019-04-30,45
PL787939,1,XXX,C01,M,2019-02-04 00:00:00,,CA1,0,通常,オールタイム,10500,2019-02-04,,8.5,8.5,9,8,2019-04-30,2
PL790086,1,XXXX,C02,F,2018-05-07 00:00:00,2018-12-31 00:00:00,CA2,1,入会費半額,デイタイム,7500,2018-05-07,2018-12-31,4.875,4.5,9,2,2018-12-31,7
PL792014,0,XX,C02,F,2018-02-01 00:00:00,2018-07-31 00:00:00,CA1,1,通常,デイタイム,7500,2018-02-01,2018-07-31,2.0,1.5,4,1,2018-07-31,5
PL798417,1,XXXXX,C01,M,2018-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2018-02-01,,7.25,7.0,10,5,2019-04-30,14
PL799172,1,XXXXX,C03,M,2018-03-01 00:00:00,2019-01-31 00:00:00,CA1,1,通常,ナイト,6000,2018-03-01,2019-01-31,4.8,4.0,10,1,2019-01-31,10
PL801504,1,XXXX,C01,M,2016-08-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-08-01,,4.666666666666667,4.0,9,1,2019-04-30,32
PL806332,1,XXXX,C02,F,2018-05-06 00:00:00,2018-11-30 00:00:00,CA2,1,入会費半額,デイタイム,7500,2018-05-06,2018-11-30,6.0,6.0,9,3,2018-11-30,6
PL806914,1,XXXX,C03,M,2018-06-14 00:00:00,2019-03-31 00:00:00,CA2,1,入会費半額,ナイト,6000,2018-06-14,2019-03-31,4.2,4.0,7,2,2019-03-31,9
PL812388,1,XXXXX,C03,M,2015-07-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-07-01,,4.416666666666667,5.0,7,2,2019-04-30,45
PL813822,1,XXXXX,C01,F,2018-11-05 00:00:00,,CA1,0,通常,オールタイム,10500,2018-11-05,,8.2,8.0,10,6,2019-04-30,5
PL815569,1,XXXX,C02,F,2015-06-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-06-01,,4.25,4.5,6,2,2019-04-30,46
PL817078,1,XXXXX,C03,M,2016-06-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-06-01,,4.666666666666667,4.5,7,2,2019-04-30,34
PL817645,1,XXXXX,C01,M,2015-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-11-01,,3.9166666666666665,3.5,8,1,2019-04-30,41
PL819882,1,XXXXX,C01,F,2017-08-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2017-08-01,,6.5,7.0,9,3,2019-04-30,20
PL820138,1,XXXXX,C01,M,2018-11-06 00:00:00,,CA1,0,通常,オールタイム,10500,2018-11-06,,7.4,7.0,8,7,2019-04-30,5
PL821971,1,XXXXX,C03,F,2017-12-01 00:00:00,,CA3,0,入会費無料,ナイト,6000,2017-12-01,,7.333333333333333,7.5,10,5,2019-04-30,16
PL823122,1,XX,C01,M,2018-06-03 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2018-06-03,,8.3,8.0,12,6,2019-04-30,10
PL825454,1,XXXX,C01,M,2015-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-06-01,,4.416666666666667,4.0,7,3,2019-04-30,46
PL826676,0,XXXX,C01,M,2018-06-08 00:00:00,2018-09-30 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-06-08,2018-09-30,4.5,4.0,9,1,2018-09-30,3
PL827485,1,XXX,C01,F,2015-07-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-07-01,,4.416666666666667,4.0,8,1,2019-04-30,45
PL828083,1,XXX,C03,M,2017-12-01 00:00:00,,CA3,0,入会費無料,ナイト,6000,2017-12-01,,6.25,5.5,11,3,2019-04-30,16
PL829579,1,XXX,C01,M,2018-07-13 00:00:00,2018-09-30 00:00:00,CA1,1,通常,オールタイム,10500,2018-07-13,2018-09-30,5.0,4.0,8,3,2018-09-30,2
PL833813,1,XXXXX,C02,M,2018-10-13 00:00:00,,CA1,0,通常,デイタイム,7500,2018-10-13,,8.833333333333334,8.5,11,7,2019-04-30,6
PL834061,1,XXXXXX,C01,F,2018-06-10 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2018-06-10,,6.7,6.0,10,5,2019-04-30,10
PL834411,1,XXXXX,C03,F,2015-05-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-05-01,,4.916666666666667,4.5,8,1,2019-04-30,47
PL839656,1,XXXXX,C01,F,2017-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-02-01,,5.666666666666667,5.5,8,2,2019-04-30,26
PL839821,1,XXXXX,C01,M,2019-02-09 00:00:00,,CA1,0,通常,オールタイム,10500,2019-02-09,,10.0,10.0,11,9,2019-04-30,2
PL842727,1,XXX,C02,M,2018-12-06 00:00:00,,CA3,0,入会費無料,デイタイム,7500,2018-12-06,,8.25,8.0,10,7,2019-04-30,4
PL843204,1,XXXXX,C02,F,2017-11-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-11-01,,5.75,5.5,9,3,2019-04-30,17
PL844775,0,XXXXXX,C01,M,2018-07-13 00:00:00,2018-12-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-07-13,2018-12-31,3.6666666666666665,2.0,10,1,2018-12-31,5
PL844948,1,XX,C01,M,2016-09-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-09-01,,5.166666666666667,5.0,8,3,2019-04-30,31
PL846767,0,XXXXX,C01,M,2017-06-01 00:00:00,2018-06-30 00:00:00,CA1,1,通常,オールタイム,10500,2017-06-01,2018-06-30,2.3333333333333335,3.0,3,1,2018-06-30,12
PL848198,1,XXXXXX,C01,M,2018-10-03 00:00:00,,CA1,0,通常,オールタイム,10500,2018-10-03,,8.333333333333334,8.0,10,7,2019-04-30,6
PL849292,0,XXX,C01,M,2018-04-14 00:00:00,2018-12-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2018-04-14,2018-12-31,5.111111111111111,6.0,8,2,2018-12-31,8
PL849752,1,XXX,C03,M,2016-09-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-09-01,,5.25,5.5,7,2,2019-04-30,31
PL850297,0,XXXX,C02,F,2018-04-15 00:00:00,2018-05-31 00:00:00,CA3,1,入会費無料,デイタイム,7500,2018-04-15,2018-05-31,5.5,5.5,9,2,2018-05-31,1
PL852196,1,XXXXXX,C01,M,2019-01-11 00:00:00,,CA1,0,通常,オールタイム,10500,2019-01-11,,8.333333333333334,8.0,10,7,2019-04-30,3
PL855950,1,XX,C01,M,2017-09-01 00:00:00,2018-06-30 00:00:00,CA1,1,通常,オールタイム,10500,2017-09-01,2018-06-30,4.0,5.0,5,2,2018-06-30,9
PL856333,1,XXXXX,C01,F,2017-10-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-10-01,,5.666666666666667,5.5,8,4,2019-04-30,18
PL857529,1,XXX,C03,M,2017-11-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-11-01,,6.666666666666667,6.5,10,4,2019-04-30,17
PL861287,1,XX,C01,M,2016-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-06-01,,4.5,4.5,7,1,2019-04-30,34
PL861755,1,XXXXX,C01,F,2017-08-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2017-08-01,,6.0,6.0,10,3,2019-04-30,20
PL862175,1,XXXX,C01,M,2018-03-01 00:00:00,2019-02-28 00:00:00,CA1,1,通常,オールタイム,10500,2018-03-01,2019-02-28,5.090909090909091,5.0,8,3,2019-02-28,11
PL863297,1,XXXXX,C01,M,2019-01-05 00:00:00,,CA1,0,通常,オールタイム,10500,2019-01-05,,6.666666666666667,7.0,7,6,2019-04-30,3
PL863573,1,XXXXXX,C01,F,2015-08-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-08-01,,5.166666666666667,5.0,8,3,2019-04-30,44
PL863680,1,XXXXX,C01,M,2016-12-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-12-01,,5.5,5.5,8,3,2019-04-30,28
PL865030,1,XXXXX,C01,M,2015-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-11-01,,4.333333333333333,4.0,7,3,2019-04-30,41
PL865086,1,XXXXX,C02,F,2018-09-10 00:00:00,2018-11-30 00:00:00,CA1,1,通常,デイタイム,7500,2018-09-10,2018-11-30,4.666666666666667,4.0,8,2,2018-11-30,2
PL865678,1,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-11-01,,6.916666666666667,6.5,10,5,2019-04-30,17
PL866469,1,XXX,C03,M,2017-11-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-11-01,,6.75,7.0,10,3,2019-04-30,17
PL867163,1,XXXXX,C02,F,2016-10-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-10-01,,5.083333333333333,5.0,9,2,2019-04-30,30
PL876202,1,XXX,C02,F,2015-08-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-08-01,,4.166666666666667,4.0,7,2,2019-04-30,44
PL876696,1,XXXX,C02,F,2016-10-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-10-01,,5.333333333333333,5.0,8,1,2019-04-30,30
PL876743,0,XXXX,C01,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2017-12-01,2018-07-31,3.0,3.0,4,2,2018-07-31,7
PL877142,1,XXXX,C02,F,2016-02-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-02-01,,5.0,5.0,7,2,2019-04-30,38
PL881347,1,XXXXX,C01,F,2017-08-01 00:00:00,2018-09-30 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-08-01,2018-09-30,2.1666666666666665,2.0,4,1,2018-09-30,13
PL883422,1,XXXX,C01,M,2018-12-14 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-12-14,,7.75,8.5,10,4,2019-04-30,4
PL884593,1,XXXXXX,C02,F,2016-04-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-04-01,,4.333333333333333,4.5,7,2,2019-04-30,36
PL884599,1,XXXX,C01,M,2018-12-14 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-12-14,,8.5,9.0,10,6,2019-04-30,4
PL886444,0,XX,C02,M,2018-06-11 00:00:00,2018-10-31 00:00:00,CA2,1,入会費半額,デイタイム,7500,2018-06-11,2018-10-31,3.8,3.0,8,1,2018-10-31,4
PL888478,1,XXXXX,C03,M,2016-05-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-05-01,,3.9166666666666665,4.0,6,2,2019-04-30,35
PL889178,1,XXXXXX,C02,F,2015-06-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-06-01,,3.75,4.0,5,1,2019-04-30,46
PL889531,1,XXXX,C01,F,2017-08-01 00:00:00,2019-02-28 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-08-01,2019-02-28,3.090909090909091,3.0,5,1,2019-02-28,18
PL891875,1,XXXXX,C01,F,2016-10-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-10-01,,5.416666666666667,5.5,8,3,2019-04-30,30
PL893427,1,XXXXX,C01,M,2017-08-01 00:00:00,2019-02-28 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-08-01,2019-02-28,4.181818181818182,4.0,8,2,2019-02-28,18
PL894373,1,XXXX,C01,F,2018-01-01 00:00:00,2018-09-30 00:00:00,CA1,1,通常,オールタイム,10500,2018-01-01,2018-09-30,4.333333333333333,3.5,7,3,2018-09-30,8
PL894962,1,XXXX,C01,F,2017-04-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-04-01,,5.75,5.5,8,4,2019-04-30,24
PL894994,1,XXXX,C02,M,2018-12-02 00:00:00,,CA3,0,入会費無料,デイタイム,7500,2018-12-02,,7.75,9.0,9,4,2019-04-30,4
PL900188,1,XX,C03,F,2016-01-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-01-01,,4.333333333333333,4.5,6,3,2019-04-30,39
PL901751,1,XXXX,C01,M,2016-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-11-01,,5.25,5.0,7,3,2019-04-30,29
PL902037,1,XXXX,C02,F,2017-05-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-05-01,,6.0,6.0,8,4,2019-04-30,23
PL902347,1,XXXX,C01,M,2016-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-11-01,,5.583333333333333,5.5,8,3,2019-04-30,29
PL902543,1,XXXXX,C03,M,2018-08-09 00:00:00,2019-02-28 00:00:00,CA1,1,通常,ナイト,6000,2018-08-09,2019-02-28,4.714285714285714,4.0,9,3,2019-02-28,6
PL907455,1,XXX,C02,F,2017-10-01 00:00:00,2018-10-31 00:00:00,CA1,1,通常,デイタイム,7500,2017-10-01,2018-10-31,3.7142857142857144,4.0,6,1,2018-10-31,12
PL907705,1,XXXXX,C03,M,2018-05-06 00:00:00,2019-02-28 00:00:00,CA2,1,入会費半額,ナイト,6000,2018-05-06,2019-02-28,3.6,3.5,7,1,2019-02-28,9
PL907890,1,XXXXXX,C01,F,2017-03-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-03-01,,5.75,6.0,9,2,2019-04-30,25
PL910647,0,XXXXXX,C01,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2017-12-01,2018-08-31,3.2,3.0,4,3,2018-08-31,8
PL912172,1,XXXXXX,C03,M,2015-06-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-06-01,,4.5,4.5,7,2,2019-04-30,46
PL913199,1,XXX,C01,F,2016-04-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-04-01,,4.666666666666667,4.5,7,3,2019-04-30,36
PL918865,1,XXXXX,C01,M,2018-01-01 00:00:00,,CA1,0,通常,オールタイム,10500,2018-01-01,,7.083333333333333,7.0,10,4,2019-04-30,15
PL920046,1,XXXXX,C02,F,2015-05-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-05-01,,4.333333333333333,4.0,8,2,2019-04-30,47
PL920204,0,XXXXX,C01,M,2017-09-01 00:00:00,2018-09-30 00:00:00,CA1,1,通常,オールタイム,10500,2017-09-01,2018-09-30,3.0,3.0,4,2,2018-09-30,12
PL923434,1,XX,C03,M,2018-02-01 00:00:00,,CA1,0,通常,ナイト,6000,2018-02-01,,7.333333333333333,8.0,12,3,2019-04-30,14
PL923645,0,XXXX,C01,M,2017-05-01 00:00:00,2018-04-30 00:00:00,CA1,1,通常,オールタイム,10500,2017-05-01,2018-04-30,2.0,2.0,2,2,2018-04-30,11
PL924048,1,XXXXX,C02,F,2019-01-11 00:00:00,,CA1,0,通常,デイタイム,7500,2019-01-11,,6.333333333333333,6.0,9,4,2019-04-30,3
PL928334,1,XXX,C03,M,2018-05-07 00:00:00,2019-01-31 00:00:00,CA2,1,入会費半額,ナイト,6000,2018-05-07,2019-01-31,4.111111111111111,3.0,10,2,2019-01-31,8
PL928545,1,XXXXXX,C02,F,2015-05-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-05-01,,4.333333333333333,4.0,7,2,2019-04-30,47
PL928577,0,XXXXX,C01,M,2017-09-01 00:00:00,2018-04-30 00:00:00,CA1,1,通常,オールタイム,10500,2017-09-01,2018-04-30,1.0,1.0,1,1,2018-04-30,7
PL929101,1,XXXX,C01,F,2016-08-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-08-01,,4.833333333333333,4.0,8,3,2019-04-30,32
PL929818,1,XXX,C02,M,2015-09-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-09-01,,4.083333333333333,4.0,7,2,2019-04-30,43
PL930272,1,XXX,C01,M,2018-04-01 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-04-01,,7.416666666666667,7.5,11,3,2019-04-30,12
PL931945,0,XXXXX,C01,F,2018-10-11 00:00:00,2018-12-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-10-11,2018-12-31,4.333333333333333,4.0,7,2,2018-12-31,2
PL937155,1,XXXX,C02,F,2019-02-12 00:00:00,,CA1,0,通常,デイタイム,7500,2019-02-12,,8.0,8.0,9,7,2019-04-30,2
PL937719,0,XXX,C02,M,2018-08-10 00:00:00,2019-01-31 00:00:00,CA1,1,通常,デイタイム,7500,2018-08-10,2019-01-31,6.0,7.0,8,2,2019-01-31,5
PL941345,1,XXXX,C01,F,2016-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-06-01,,4.583333333333333,5.0,7,2,2019-04-30,34
PL941924,1,XX,C02,F,2016-03-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-03-01,,4.0,4.0,7,1,2019-04-30,37
PL942936,1,XXX,C01,M,2015-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-06-01,,4.583333333333333,5.0,6,3,2019-04-30,46
PL944386,1,XXXXXX,C02,F,2017-06-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-06-01,,6.166666666666667,6.0,9,3,2019-04-30,22
PL944541,1,XXXX,C01,M,2018-07-15 00:00:00,,CA1,0,通常,オールタイム,10500,2018-07-15,,7.444444444444445,7.0,11,5,2019-04-30,9
PL946134,1,XXXXX,C02,F,2017-04-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-04-01,,5.166666666666667,5.0,8,3,2019-04-30,24
PL950758,1,XX,C03,M,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1,入会費無料,ナイト,6000,2017-12-01,2018-06-30,3.3333333333333335,4.0,4,2,2018-06-30,6
PL952431,1,XXXX,C03,F,2018-12-02 00:00:00,,CA3,0,入会費無料,ナイト,6000,2018-12-02,,8.5,8.5,11,6,2019-04-30,4
PL952460,1,XX,C01,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2017-12-01,2018-07-31,4.0,4.0,6,2,2018-07-31,7
PL959416,1,XXXXX,C02,F,2016-01-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-01-01,,5.083333333333333,5.0,7,4,2019-04-30,39
PL959979,1,XXXX,C02,F,2018-05-08 00:00:00,,CA2,0,入会費半額,デイタイム,7500,2018-05-08,,7.909090909090909,8.0,11,4,2019-04-30,11
PL960961,1,XXXXX,C03,M,2017-12-01 00:00:00,,CA3,0,入会費無料,ナイト,6000,2017-12-01,,7.0,7.0,10,4,2019-04-30,16
PL964230,1,XXXXX,C03,M,2018-07-06 00:00:00,,CA1,0,通常,ナイト,6000,2018-07-06,,7.555555555555555,8.0,11,6,2019-04-30,9
PL964421,1,XX,C01,M,2017-08-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2017-08-01,,5.833333333333333,6.0,9,3,2019-04-30,20
PL966052,1,XXXX,C03,M,2016-06-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-06-01,,4.583333333333333,4.5,8,3,2019-04-30,34
PL966722,1,XXXX,C02,F,2016-04-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-04-01,,4.5,5.0,7,1,2019-04-30,36
PL967244,1,XXX,C02,F,2015-11-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-11-01,,4.583333333333333,4.0,7,2,2019-04-30,41
PL969360,1,XXXXX,C01,F,2018-04-11 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-04-11,,6.833333333333333,6.5,9,4,2019-04-30,12
PL971781,1,XXXX,C02,F,2017-04-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-04-01,,6.25,6.0,8,5,2019-04-30,24
PL975652,1,XX,C01,M,2017-01-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-01-01,,4.833333333333333,5.0,7,2,2019-04-30,27
PL975826,0,XXXX,C02,F,2018-04-09 00:00:00,2018-06-30 00:00:00,CA3,1,入会費無料,デイタイム,7500,2018-04-09,2018-06-30,5.333333333333333,3.0,11,2,2018-06-30,2
PL978177,0,XXXX,C02,F,2018-07-01 00:00:00,2018-11-30 00:00:00,CA1,1,通常,デイタイム,7500,2018-07-01,2018-11-30,4.4,5.0,7,2,2018-11-30,4
PL980001,1,XXXX,C03,M,2016-06-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-06-01,,4.833333333333333,4.5,7,3,2019-04-30,34
PL982189,1,XXXX,C02,F,2018-01-01 00:00:00,,CA1,0,通常,デイタイム,7500,2018-01-01,,6.75,7.0,9,4,2019-04-30,15
PL983142,1,XXXX,C02,F,2019-01-07 00:00:00,,CA1,0,通常,デイタイム,7500,2019-01-07,,8.333333333333334,7.0,11,7,2019-04-30,3
PL983619,1,XXXX,C01,M,2018-10-03 00:00:00,2018-12-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-10-03,2018-12-31,6.666666666666667,5.0,12,3,2018-12-31,2
PL983707,1,XX,C03,F,2019-01-03 00:00:00,,CA1,0,通常,ナイト,6000,2019-01-03,,9.333333333333334,9.0,12,7,2019-04-30,3
PL984365,1,XXXXX,C02,F,2016-09-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-09-01,,5.75,6.0,8,4,2019-04-30,31
PL987765,1,XXXX,C02,F,2017-05-01 00:00:00,2018-05-31 00:00:00,CA1,1,通常,デイタイム,7500,2017-05-01,2018-05-31,3.5,3.5,4,3,2018-05-31,12
PL987832,0,XXXX,C03,F,2017-09-01 00:00:00,2018-08-31 00:00:00,CA1,1,通常,ナイト,6000,2017-09-01,2018-08-31,2.6,3.0,4,1,2018-08-31,11
PL988722,1,XXX,C03,M,2017-02-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-02-01,,6.0,6.0,8,4,2019-04-30,26
